metric,group,method,eps,coverage,ci_low,median,ci_high
confidence_delta,correct_low,wrong_logit_gradient_normed,0.4,,-0.07955115382973547,-0.057436204290128884,-0.039145137182547425
confidence_delta,correct_low,wrong_logit_gradient_normed,0.8,,-0.05353948736061955,-0.03402410979966361,-0.017363321240019304
confidence_delta,wrong_low,accessible_rho,0.025,,-0.0007315894389439317,-0.0005934878084539186,-0.00048560262557210824
confidence_delta,wrong_low,accessible_rho,0.05,,-0.0014369762068252897,-0.0012571325257430543,-0.0010324711730527111
confidence_delta,wrong_low,accessible_rho,0.1,,-0.0026008311457658114,-0.0022518687382350466,-0.0018978925579295767
confidence_delta,wrong_low,accessible_rho,0.2,,-0.004801914594806338,-0.00425823932073946,-0.003657888687936341
confidence_delta,wrong_low,accessible_rho,0.4,,-0.009632191969558106,-0.008556245586108235,-0.007237126199236738
confidence_delta,wrong_low,accessible_rho,0.8,,-0.01902675183563284,-0.01692577371223386,-0.01421958095485582
confidence_delta,wrong_low,low_rho,0.025,,-0.0003885900289500463,-0.000269391274190095,-0.00015644444726939515
confidence_delta,wrong_low,low_rho,0.05,,-0.0007522313990816181,-0.0006002544136629873,-0.0004501200124656989
confidence_delta,wrong_low,low_rho,0.1,,-0.0012887183196817003,-0.0011007585373708217,-0.0008892212039376553
confidence_delta,wrong_low,low_rho,0.2,,-0.002406623724960594,-0.0020867153472236832,-0.0017416535169637577
confidence_delta,wrong_low,low_rho,0.4,,-0.004720001770221435,-0.004055091711941794,-0.0033054086451271224
confidence_delta,wrong_low,low_rho,0.8,,-0.009310393835933429,-0.007885903596714233,-0.006573126260928368
confidence_delta,wrong_low,projected_gradient,0.025,,-0.018076294503121915,-0.016091991793758503,-0.013323610257364876
confidence_delta,wrong_low,projected_gradient,0.05,,-0.034963814802778596,-0.031084869899886097,-0.025236019206527033
confidence_delta,wrong_low,projected_gradient,0.1,,-0.06236493033642008,-0.05402380694726594,-0.042893893178154174
confidence_delta,wrong_low,projected_gradient,0.2,,-0.06602798646279062,-0.05368103013464939,-0.036226556809335855
confidence_delta,wrong_low,projected_gradient,0.4,,-0.02191246073041483,-0.009545151487837356,0.008079112065601302
confidence_delta,wrong_low,projected_gradient,0.8,,0.021302166337896687,0.037260471246178956,0.05788526418036946
confidence_delta,wrong_low,random_activation,0.025,,-0.00027926046031832017,-0.00011233815949615589,5.4668450557004994e-05
confidence_delta,wrong_low,random_activation,0.05,,-0.0005253269497551228,-0.00025950693132714697,4.430439129700102e-05
confidence_delta,wrong_low,random_activation,0.1,,-0.0007479444433617435,-0.00023951129971774843,0.0002694597157762283
confidence_delta,wrong_low,random_activation,0.2,,-0.0013960251332151134,-0.0004836441609082365,0.00047873934254855533
confidence_delta,wrong_low,random_activation,0.4,,-0.002732662138588962,-0.0009139908230234306,0.0009913220105455926
confidence_delta,wrong_low,random_activation,0.8,,-0.0049785635144326615,-0.0014501537015345345,0.0019626170533781464
confidence_delta,wrong_low,standard_delta_pca,0.025,,-3.034995768642911e-06,0.0001227261358952847,0.00023880158032997675
confidence_delta,wrong_low,standard_delta_pca,0.05,,0.0002955466146056879,0.0004112438969493537,0.0005380550951604543
confidence_delta,wrong_low,standard_delta_pca,0.1,,0.0006577063474895561,0.0007951331071281986,0.0009190270601226347
confidence_delta,wrong_low,standard_delta_pca,0.2,,0.0015179507420942095,0.0016781969043692946,0.0018107482834715126
confidence_delta,wrong_low,standard_delta_pca,0.4,,0.0033065547379124093,0.0035640448985150286,0.0037905610083779654
confidence_delta,wrong_low,standard_delta_pca,0.8,,0.006254239462414041,0.006717007474722508,0.007155346565370628
confidence_delta,wrong_low,temperature_1.25,0.0,,-0.046776121074591566,-0.04427735920839293,-0.04169044559098712
confidence_delta,wrong_low,temperature_1.5,0.0,,-0.07959162946361899,-0.07532128115050654,-0.07095175987741456
confidence_delta,wrong_low,temperature_2,0.0,,-0.12220264312703641,-0.11581607495863383,-0.10906609403406005
confidence_delta,wrong_low,wrong_logit_gradient_normed,0.025,,-0.010907070004722998,-0.010765398442366708,-0.010627943184159373
confidence_delta,wrong_low,wrong_logit_gradient_normed,0.05,,-0.02158739508060166,-0.021362891143871965,-0.02111105242609999
confidence_delta,wrong_low,wrong_logit_gradient_normed,0.1,,-0.04271729475102104,-0.041778750907315754,-0.040786565557308016
confidence_delta,wrong_low,wrong_logit_gradient_normed,0.2,,-0.07898306784085368,-0.07523508112149044,-0.07065854442566627
confidence_delta,wrong_low,wrong_logit_gradient_normed,0.4,,-0.09909088038054283,-0.08932785291488665,-0.07987493557294933
confidence_delta,wrong_low,wrong_logit_gradient_normed,0.8,,-0.07053440184785453,-0.059754775850602765,-0.04971852749706846
mean_confidence,base,none,,,0.5110571609063119,0.535610737486182,0.5602753895368456
semantic_drift_proxy_mean,correct_high,accessible_rho,0.025,,4.440886376481662e-07,5.706478921361057e-07,7.444714375631698e-07
semantic_drift_proxy_mean,correct_high,accessible_rho,0.05,,1.594460565103443e-06,1.8469860908575758e-06,2.1344147933081134e-06
semantic_drift_proxy_mean,correct_high,accessible_rho,0.1,,6.3617488048981506e-06,6.9746550381291624e-06,7.637135887481355e-06
semantic_drift_proxy_mean,correct_high,accessible_rho,0.2,,2.218822325707427e-05,2.4762616750079187e-05,2.715256499350804e-05
semantic_drift_proxy_mean,correct_high,accessible_rho,0.4,,9.095880991202866e-05,0.0001005126337110037,0.00010981008657722073
semantic_drift_proxy_mean,correct_high,accessible_rho,0.8,,0.0003697120028767299,0.00041033529113027707,0.00044514665380234744
semantic_drift_proxy_mean,correct_high,low_rho,0.025,,3.1293406877675295e-07,3.756587062789115e-07,4.4652059103410137e-07
semantic_drift_proxy_mean,correct_high,low_rho,0.05,,7.264396135673649e-07,8.379306905910333e-07,9.647209853896488e-07
semantic_drift_proxy_mean,correct_high,low_rho,0.1,,2.2927078918459488e-06,2.623937106743898e-06,3.0773846049661343e-06
semantic_drift_proxy_mean,correct_high,low_rho,0.2,,8.176115543509889e-06,9.037012587829955e-06,1.0381480896931303e-05
semantic_drift_proxy_mean,correct_high,low_rho,0.4,,3.120598098404604e-05,3.4705604022235556e-05,3.9550144454556e-05
semantic_drift_proxy_mean,correct_high,low_rho,0.8,,0.00011939982949765297,0.0001330200379123762,0.00015389017752869084
semantic_drift_proxy_mean,correct_high,projected_gradient,0.025,,0.00027178116333134456,0.0002779317369943456,0.0002834585659266416
semantic_drift_proxy_mean,correct_high,projected_gradient,0.05,,0.001080975141198428,0.0011038216629696987,0.001125466314674743
semantic_drift_proxy_mean,correct_high,projected_gradient,0.1,,0.0042034839802585315,0.004318955399220763,0.0044246193492912325
semantic_drift_proxy_mean,correct_high,projected_gradient,0.2,,0.015387937301261723,0.015936321976522377,0.01650829068345468
semantic_drift_proxy_mean,correct_high,projected_gradient,0.4,,0.046092320973717786,0.04843840682216257,0.05087803519282122
semantic_drift_proxy_mean,correct_high,projected_gradient,0.8,,0.08827895588115912,0.09362491131971383,0.099511347527753
semantic_drift_proxy_mean,correct_high,random_activation,0.025,,7.211095198915605e-07,9.344507181172237e-07,1.266907649100804e-06
semantic_drift_proxy_mean,correct_high,random_activation,0.05,,1.9110512587399678e-06,2.6290694104286077e-06,3.6341631550622206e-06
semantic_drift_proxy_mean,correct_high,random_activation,0.1,,7.131324083483321e-06,9.698893501855121e-06,1.3962228032439088e-05
semantic_drift_proxy_mean,correct_high,random_activation,0.2,,2.8510049352749697e-05,3.9058269520542024e-05,5.569790540422265e-05
semantic_drift_proxy_mean,correct_high,random_activation,0.4,,0.00011308164392329886,0.0001561085606229307,0.00021844143042309502
semantic_drift_proxy_mean,correct_high,random_activation,0.8,,0.0004476591501779316,0.0006083666222313161,0.0008415725662011751
semantic_drift_proxy_mean,correct_high,standard_delta_pca,0.025,,3.29528125967598e-07,4.1150001731845983e-07,4.923399179788428e-07
semantic_drift_proxy_mean,correct_high,standard_delta_pca,0.05,,6.580224013417837e-07,7.522566242357813e-07,8.562842216566416e-07
semantic_drift_proxy_mean,correct_high,standard_delta_pca,0.1,,2.288337771534898e-06,2.501458082040903e-06,2.770237256755536e-06
semantic_drift_proxy_mean,correct_high,standard_delta_pca,0.2,,8.267667708053396e-06,8.833070184967149e-06,9.3426484353204e-06
semantic_drift_proxy_mean,correct_high,standard_delta_pca,0.4,,3.258462221323606e-05,3.370343898158264e-05,3.4712898521625514e-05
semantic_drift_proxy_mean,correct_high,standard_delta_pca,0.8,,0.00012746278378230344,0.00013022309156002083,0.00013324315531661697
semantic_drift_proxy_mean,correct_high,temperature_1.25,0.0,,0.003067467656377212,0.0032648584921409164,0.0034402947985742427
semantic_drift_proxy_mean,correct_high,temperature_1.5,0.0,,0.010258682634372374,0.010728736156607974,0.011209098208462309
semantic_drift_proxy_mean,correct_high,temperature_2,0.0,,0.028668536789752497,0.02953296238534943,0.0305087852725791
semantic_drift_proxy_mean,correct_high,wrong_logit_gradient_normed,0.025,,7.466712637167962e-05,7.631326346991385e-05,7.822961444759254e-05
semantic_drift_proxy_mean,correct_high,wrong_logit_gradient_normed,0.05,,0.0003040919251642285,0.0003095281400005837,0.0003141852191011393
semantic_drift_proxy_mean,correct_high,wrong_logit_gradient_normed,0.1,,0.0012028263873738452,0.0012284190100661746,0.0012484819320674838
semantic_drift_proxy_mean,correct_high,wrong_logit_gradient_normed,0.2,,0.004702085396580013,0.004823082479740454,0.004932323453750874
semantic_drift_proxy_mean,correct_high,wrong_logit_gradient_normed,0.4,,0.017177089680122513,0.017721647539874923,0.01830668115093832
semantic_drift_proxy_mean,correct_high,wrong_logit_gradient_normed,0.8,,0.05071245089270406,0.05323371701147961,0.055836606771362096
semantic_drift_proxy_mean,correct_low,accessible_rho,0.025,,5.867421109661376e-07,7.210232220016779e-07,8.561926682134257e-07
semantic_drift_proxy_mean,correct_low,accessible_rho,0.05,,1.550707476126069e-06,1.8601282765519377e-06,2.2369490309171473e-06
semantic_drift_proxy_mean,correct_low,accessible_rho,0.1,,4.997792736449903e-06,6.429499137710675e-06,7.721764333430338e-06
semantic_drift_proxy_mean,correct_low,accessible_rho,0.2,,1.720212826240049e-05,2.2223703623522057e-05,2.7605283040393285e-05
semantic_drift_proxy_mean,correct_low,accessible_rho,0.4,,6.804350216767577e-05,8.761874848187487e-05,0.00010855204921887897
semantic_drift_proxy_mean,correct_low,accessible_rho,0.8,,0.0002725336730482806,0.00035473922355523223,0.0004399058977024953
semantic_drift_proxy_mean,correct_low,low_rho,0.025,,4.853210005142399e-07,6.609963515552463e-07,7.874533811323638e-07
semantic_drift_proxy_mean,correct_low,low_rho,0.05,,1.1472397600807329e-06,1.411191082909678e-06,1.743105940759087e-06
semantic_drift_proxy_mean,correct_low,low_rho,0.1,,3.849657503020566e-06,4.6751511875332485e-06,5.914554965384649e-06
semantic_drift_proxy_mean,correct_low,low_rho,0.2,,1.3085419899120226e-05,1.6243553245210427e-05,2.014385982641048e-05
semantic_drift_proxy_mean,correct_low,low_rho,0.4,,4.911091844079438e-05,6.0162593680257106e-05,7.328172698511518e-05
semantic_drift_proxy_mean,correct_low,low_rho,0.8,,0.00019109439084031077,0.0002348910955628605,0.0002873103136472734
semantic_drift_proxy_mean,correct_low,projected_gradient,0.025,,0.00028859488340216683,0.0002979261441888724,0.00030674511841951224
semantic_drift_proxy_mean,correct_low,projected_gradient,0.05,,0.0011546216853936225,0.0011933589643512272,0.0012306520800881753
semantic_drift_proxy_mean,correct_low,projected_gradient,0.1,,0.004537356070813271,0.004688643935710522,0.004836563975597208
semantic_drift_proxy_mean,correct_low,projected_gradient,0.2,,0.01686411443830697,0.017488412219489817,0.018165968450601606
semantic_drift_proxy_mean,correct_low,projected_gradient,0.4,,0.051806275368997526,0.054183030898622205,0.057127688184805556
semantic_drift_proxy_mean,correct_low,projected_gradient,0.8,,0.10327312977493311,0.10860686940591373,0.11582966251330322
semantic_drift_proxy_mean,correct_low,random_activation,0.025,,6.878848217927016e-07,9.162460432814844e-07,1.1974563026890548e-06
semantic_drift_proxy_mean,correct_low,random_activation,0.05,,2.119904492654931e-06,2.8576282179444076e-06,3.8251889599169925e-06
semantic_drift_proxy_mean,correct_low,random_activation,0.1,,8.572161481056007e-06,1.1534396412149974e-05,1.540062358605291e-05
semantic_drift_proxy_mean,correct_low,random_activation,0.2,,3.29163944444336e-05,4.523505889895449e-05,6.20588319910303e-05
semantic_drift_proxy_mean,correct_low,random_activation,0.4,,0.00013061563620648433,0.00017847237785320507,0.00023903235057562693
semantic_drift_proxy_mean,correct_low,random_activation,0.8,,0.0005189506123622431,0.0007021260064041002,0.0009397912901149979
semantic_drift_proxy_mean,correct_low,standard_delta_pca,0.025,,4.5279011247169444e-07,5.741227097446235e-07,7.330874144354061e-07
semantic_drift_proxy_mean,correct_low,standard_delta_pca,0.05,,7.626980705835755e-07,9.69824673804644e-07,1.1800594298712926e-06
semantic_drift_proxy_mean,correct_low,standard_delta_pca,0.1,,2.3717208189005155e-06,2.737441039707848e-06,3.1275144153607344e-06
semantic_drift_proxy_mean,correct_low,standard_delta_pca,0.2,,8.394624726325556e-06,8.973882848121117e-06,9.435457045725148e-06
semantic_drift_proxy_mean,correct_low,standard_delta_pca,0.4,,3.420634172724567e-05,3.5671459071137215e-05,3.729525583133039e-05
semantic_drift_proxy_mean,correct_low,standard_delta_pca,0.8,,0.00013058409791062402,0.0001369603841652801,0.00014245601270922265
semantic_drift_proxy_mean,correct_low,temperature_1.25,0.0,,0.001760198204307942,0.001951254797746748,0.0021390861404579154
semantic_drift_proxy_mean,correct_low,temperature_1.5,0.0,,0.00529432139451442,0.0058528711075645,0.006420088439078666
semantic_drift_proxy_mean,correct_low,temperature_2,0.0,,0.013154739564303046,0.014507152881885779,0.01588014015483987
semantic_drift_proxy_mean,correct_low,wrong_logit_gradient_normed,0.025,,8.064949375337992e-05,8.394122729872409e-05,8.731938787619036e-05
semantic_drift_proxy_mean,correct_low,wrong_logit_gradient_normed,0.05,,0.00033080870044610035,0.00033986347950145605,0.00035105161864729616
semantic_drift_proxy_mean,correct_low,wrong_logit_gradient_normed,0.1,,0.001304549208620827,0.001341522148220894,0.0013817692572623116
semantic_drift_proxy_mean,correct_low,wrong_logit_gradient_normed,0.2,,0.005088069895354663,0.0052322426142140995,0.005377402148957748
semantic_drift_proxy_mean,correct_low,wrong_logit_gradient_normed,0.4,,0.018507454091630994,0.019160014165783796,0.019807079305493247
semantic_drift_proxy_mean,correct_low,wrong_logit_gradient_normed,0.8,,0.054538313234560834,0.05715811779806182,0.05982013285037594
semantic_drift_proxy_mean,wrong_low,accessible_rho,0.025,,7.571670175410678e-07,8.914877143616312e-07,1.009341844387777e-06
semantic_drift_proxy_mean,wrong_low,accessible_rho,0.05,,2.534376014649813e-06,2.776156499042458e-06,3.091982816447821e-06
semantic_drift_proxy_mean,wrong_low,accessible_rho,0.1,,8.35405625742605e-06,9.060000639006493e-06,1.0089639362792183e-05
semantic_drift_proxy_mean,wrong_low,accessible_rho,0.2,,2.9183319726450564e-05,3.142636357740586e-05,3.426912539851998e-05
semantic_drift_proxy_mean,wrong_low,accessible_rho,0.4,,0.00011599394862898656,0.00012515451958785374,0.00013568118826219876
semantic_drift_proxy_mean,wrong_low,accessible_rho,0.8,,0.0004754210483083209,0.0005132925373099987,0.0005535212565902016
semantic_drift_proxy_mean,wrong_low,low_rho,0.025,,5.995362923443558e-07,7.002831697077075e-07,8.063440674941554e-07
semantic_drift_proxy_mean,wrong_low,low_rho,0.05,,1.2622445550010106e-06,1.387176315985642e-06,1.5260747800015167e-06
semantic_drift_proxy_mean,wrong_low,low_rho,0.1,,3.0775772815456858e-06,3.382078324220897e-06,3.748808118896563e-06
semantic_drift_proxy_mean,wrong_low,low_rho,0.2,,1.07460007087015e-05,1.15226209691827e-05,1.2618124357801402e-05
semantic_drift_proxy_mean,wrong_low,low_rho,0.4,,4.075824698738952e-05,4.398854254540394e-05,4.834336935785539e-05
semantic_drift_proxy_mean,wrong_low,low_rho,0.8,,0.00015844244199071338,0.00017127406043296938,0.00018921105201366546
semantic_drift_proxy_mean,wrong_low,projected_gradient,0.025,,0.000307791433978627,0.00031214498123431595,0.0003168116185781829
semantic_drift_proxy_mean,wrong_low,projected_gradient,0.05,,0.0012342480734339294,0.0012519540477107902,0.0012684007651559634
semantic_drift_proxy_mean,wrong_low,projected_gradient,0.1,,0.004840877947774604,0.004927910201456338,0.0049962684576586895
semantic_drift_proxy_mean,wrong_low,projected_gradient,0.2,,0.01800414228469499,0.018401454646536385,0.018748740495459663
semantic_drift_proxy_mean,wrong_low,projected_gradient,0.4,,0.05509910050293034,0.056743210711984626,0.05842015451038377
semantic_drift_proxy_mean,wrong_low,projected_gradient,0.8,,0.10843438753357595,0.11242498721658843,0.11604959253722055
semantic_drift_proxy_mean,wrong_low,random_activation,0.025,,8.647627183083301e-07,1.0542402789096539e-06,1.2994573749990334e-06
semantic_drift_proxy_mean,wrong_low,random_activation,0.05,,2.6743960242281006e-06,3.235702741714143e-06,3.904800664498031e-06
semantic_drift_proxy_mean,wrong_low,random_activation,0.1,,8.921992353287368e-06,1.1115113679359669e-05,1.3546462213167966e-05
semantic_drift_proxy_mean,wrong_low,random_activation,0.2,,3.3079078037707304e-05,4.1739032494859086e-05,5.1002974377901576e-05
semantic_drift_proxy_mean,wrong_low,random_activation,0.4,,0.0001303434929647853,0.00016427872126523549,0.00020042212971488566
semantic_drift_proxy_mean,wrong_low,random_activation,0.8,,0.0005195168492983727,0.000648238902091334,0.0007975128238427702
semantic_drift_proxy_mean,wrong_low,standard_delta_pca,0.025,,5.744410461215312e-07,6.808835162364074e-07,7.787409544310461e-07
semantic_drift_proxy_mean,wrong_low,standard_delta_pca,0.05,,1.0669572288578303e-06,1.1974791406884878e-06,1.3160330996360153e-06
semantic_drift_proxy_mean,wrong_low,standard_delta_pca,0.1,,2.5261215385688345e-06,2.71066531484046e-06,2.8777106146326313e-06
semantic_drift_proxy_mean,wrong_low,standard_delta_pca,0.2,,8.738740877152891e-06,9.024088368324487e-06,9.38354672713011e-06
semantic_drift_proxy_mean,wrong_low,standard_delta_pca,0.4,,3.393392741652682e-05,3.4826916762061076e-05,3.601576726140107e-05
semantic_drift_proxy_mean,wrong_low,standard_delta_pca,0.8,,0.00013004593540793302,0.00013331741881194314,0.00013676554121268335
semantic_drift_proxy_mean,wrong_low,temperature_1.25,0.0,,0.001653182293563294,0.0017779814495863778,0.0018861966950801845
semantic_drift_proxy_mean,wrong_low,temperature_1.5,0.0,,0.0049350022661803035,0.005292179475349599,0.005610987412626618
semantic_drift_proxy_mean,wrong_low,temperature_2,0.0,,0.012164212434330756,0.012996839219908934,0.01374705922265023
semantic_drift_proxy_mean,wrong_low,wrong_logit_gradient_normed,0.025,,8.44680118119237e-05,8.580050518387455e-05,8.723498606738071e-05
semantic_drift_proxy_mean,wrong_low,wrong_logit_gradient_normed,0.05,,0.00034150609002951964,0.00034533788934093925,0.00034966612067222975
semantic_drift_proxy_mean,wrong_low,wrong_logit_gradient_normed,0.1,,0.0013658436976202609,0.0013793090026711463,0.0013943706247502652
semantic_drift_proxy_mean,wrong_low,wrong_logit_gradient_normed,0.2,,0.00536604985142287,0.005434452402706248,0.005497718762546112
semantic_drift_proxy_mean,wrong_low,wrong_logit_gradient_normed,0.4,,0.019962260507620257,0.020277479033087915,0.020574317916845955
semantic_drift_proxy_mean,wrong_low,wrong_logit_gradient_normed,0.8,,0.06051503356794383,0.06188698464744051,0.06318259693042405
