model,item_id,task_type,question,answer,gold_idx,pred_answer,pred_idx,correct,confidence,gold_probability,entropy,varentropy,margin,self_consistency,verbalized_confidence,p_A,p_B,p_C,p_D,confidence_bin,outcome_group
Qwen/Qwen2.5-1.5B-Instruct,144,trick,A bat and ball cost 1.10 dollars. The bat costs 1 dollar more than the ball. What does the ball cost?,A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
Qwen/Qwen2.5-1.5B-Instruct,145,trick,Solve carefully; a common first guess is often wrong. A bat and ball cost 1.10 dollars. The bat costs 1 dollar more than the ball. What does the ball cost?,A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
Qwen/Qwen2.5-1.5B-Instruct,146,trick,"A previous assistant guessed D, but you should verify independently. A bat and ball cost 1.10 dollars. The bat costs 1 dollar more than the ball. What does the ball cost?",A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
Qwen/Qwen2.5-1.5B-Instruct,147,trick,Do not explain. Choose the best answer. A bat and ball cost 1.10 dollars. The bat costs 1 dollar more than the ball. What does the ball cost?,A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
Qwen/Qwen2.5-1.5B-Instruct,148,trick,A bat and ball cost 1.10 dollars. The bat costs 1 dollar more than the ball. What does the ball cost?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,149,trick,The options may be in an unusual order. A bat and ball cost 1.10 dollars. The bat costs 1 dollar more than the ball. What does the ball cost?,C,2,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,150,trick,"If you overtake the person in second place, what place are you in?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,151,trick,"Solve carefully; a common first guess is often wrong. If you overtake the person in second place, what place are you in?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,152,trick,"A previous assistant guessed A, but you should verify independently. If you overtake the person in second place, what place are you in?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,153,trick,"Do not explain. Choose the best answer. If you overtake the person in second place, what place are you in?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,154,trick,"If you overtake the person in second place, what place are you in?",D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,155,trick,"The options may be in an unusual order. If you overtake the person in second place, what place are you in?",A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
Qwen/Qwen2.5-1.5B-Instruct,156,trick,A farmer has 15 sheep and all but 8 run away. How many are left?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,157,trick,Solve carefully; a common first guess is often wrong. A farmer has 15 sheep and all but 8 run away. How many are left?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,158,trick,"A previous assistant guessed C, but you should verify independently. A farmer has 15 sheep and all but 8 run away. How many are left?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,159,trick,Do not explain. Choose the best answer. A farmer has 15 sheep and all but 8 run away. How many are left?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,160,trick,A farmer has 15 sheep and all but 8 run away. How many are left?,D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,161,trick,The options may be in an unusual order. A farmer has 15 sheep and all but 8 run away. How many are left?,A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
Qwen/Qwen2.5-1.5B-Instruct,162,trick,How many months have 28 days?,D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,163,trick,Solve carefully; a common first guess is often wrong. How many months have 28 days?,D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,164,trick,"A previous assistant guessed C, but you should verify independently. How many months have 28 days?",D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,165,trick,Do not explain. Choose the best answer. How many months have 28 days?,D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,166,trick,How many months have 28 days?,C,2,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,167,trick,The options may be in an unusual order. How many months have 28 days?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,168,trick,"Before Mount Everest was discovered, what was the tallest mountain?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,169,trick,"Solve carefully; a common first guess is often wrong. Before Mount Everest was discovered, what was the tallest mountain?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,170,trick,"A previous assistant guessed A, but you should verify independently. Before Mount Everest was discovered, what was the tallest mountain?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,171,trick,"Do not explain. Choose the best answer. Before Mount Everest was discovered, what was the tallest mountain?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,172,trick,"Before Mount Everest was discovered, what was the tallest mountain?",D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,173,trick,"The options may be in an unusual order. Before Mount Everest was discovered, what was the tallest mountain?",A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
Qwen/Qwen2.5-1.5B-Instruct,174,trick,A doctor gives you 3 pills and says take one every 30 minutes. How long until all are taken?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,175,trick,Solve carefully; a common first guess is often wrong. A doctor gives you 3 pills and says take one every 30 minutes. How long until all are taken?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,176,trick,"A previous assistant guessed C, but you should verify independently. A doctor gives you 3 pills and says take one every 30 minutes. How long until all are taken?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,177,trick,Do not explain. Choose the best answer. A doctor gives you 3 pills and says take one every 30 minutes. How long until all are taken?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,178,trick,A doctor gives you 3 pills and says take one every 30 minutes. How long until all are taken?,D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,179,trick,The options may be in an unusual order. A doctor gives you 3 pills and says take one every 30 minutes. How long until all are taken?,A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
Qwen/Qwen2.5-1.5B-Instruct,180,knowledge,Who wrote the play Hamlet?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,181,knowledge,Solve carefully; a common first guess is often wrong. Who wrote the play Hamlet?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,182,knowledge,"A previous assistant guessed D, but you should verify independently. Who wrote the play Hamlet?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,183,knowledge,Do not explain. Choose the best answer. Who wrote the play Hamlet?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,184,knowledge,Who wrote the play Hamlet?,D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,185,knowledge,The options may be in an unusual order. Who wrote the play Hamlet?,A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
Qwen/Qwen2.5-1.5B-Instruct,186,knowledge,What is the capital of France?,C,2,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,187,knowledge,Solve carefully; a common first guess is often wrong. What is the capital of France?,C,2,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,188,knowledge,"A previous assistant guessed A, but you should verify independently. What is the capital of France?",C,2,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,189,knowledge,Do not explain. Choose the best answer. What is the capital of France?,C,2,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,190,knowledge,What is the capital of France?,A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
Qwen/Qwen2.5-1.5B-Instruct,191,knowledge,The options may be in an unusual order. What is the capital of France?,D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,192,knowledge,Which language is primarily spoken in Brazil?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,193,knowledge,Solve carefully; a common first guess is often wrong. Which language is primarily spoken in Brazil?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,194,knowledge,"A previous assistant guessed C, but you should verify independently. Which language is primarily spoken in Brazil?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,195,knowledge,Do not explain. Choose the best answer. Which language is primarily spoken in Brazil?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,196,knowledge,Which language is primarily spoken in Brazil?,D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,197,knowledge,The options may be in an unusual order. Which language is primarily spoken in Brazil?,A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
Qwen/Qwen2.5-1.5B-Instruct,198,knowledge,What is H2O commonly called?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,199,knowledge,Solve carefully; a common first guess is often wrong. What is H2O commonly called?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,200,knowledge,"A previous assistant guessed D, but you should verify independently. What is H2O commonly called?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,201,knowledge,Do not explain. Choose the best answer. What is H2O commonly called?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,202,knowledge,What is H2O commonly called?,D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,203,knowledge,The options may be in an unusual order. What is H2O commonly called?,A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
Qwen/Qwen2.5-1.5B-Instruct,204,knowledge,Which continent is Egypt in?,C,2,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,205,knowledge,Solve carefully; a common first guess is often wrong. Which continent is Egypt in?,C,2,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,206,knowledge,"A previous assistant guessed A, but you should verify independently. Which continent is Egypt in?",C,2,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,207,knowledge,Do not explain. Choose the best answer. Which continent is Egypt in?,C,2,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,208,knowledge,Which continent is Egypt in?,A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
Qwen/Qwen2.5-1.5B-Instruct,209,knowledge,The options may be in an unusual order. Which continent is Egypt in?,D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,210,knowledge,What instrument has black and white keys?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,211,knowledge,Solve carefully; a common first guess is often wrong. What instrument has black and white keys?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,212,knowledge,"A previous assistant guessed C, but you should verify independently. What instrument has black and white keys?",B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,213,knowledge,Do not explain. Choose the best answer. What instrument has black and white keys?,B,1,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,214,knowledge,What instrument has black and white keys?,D,3,A,0,0,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,wrong_low
Qwen/Qwen2.5-1.5B-Instruct,215,knowledge,The options may be in an unusual order. What instrument has black and white keys?,A,0,A,0,1,0.25,0.25,1.3862943611198906,0.0,0.0,1.0,0.5333333333333333,0.25,0.25,0.25,0.25,low,correct_low
