split,budget,contrast,metric,policy,control,delta_policy_minus_control,p_value,bh_fdr_q_value
leave_one_model_out,0.1,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.15775034293552812,0.1262002743484225,0.03155006858710563,0.024795040991801638,0.037401273953963414
leave_one_model_out,0.1,rho_only_vs_within_example_shuffled_rho,movement_per_drift,19.606993343689005,18.436156306406087,1.1708370372829187,0.020395920815836834,0.03139990558589313
leave_one_model_out,0.1,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.8422496570644719,0.8737997256515775,-0.03155006858710563,0.021995600879824034,0.03363149895618146
leave_one_model_out,0.1,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9404663923182442,0.9502057613168725,-0.009739368998628262,0.23615276944611077,0.26716272907034755
leave_one_model_out,0.1,rho_only_vs_shuffled_rho,safe_movement_rate,0.15775034293552812,0.1056241426611797,0.052126200274348417,0.1821635672865427,0.2125241618342998
leave_one_model_out,0.1,rho_only_vs_shuffled_rho,movement_per_drift,19.606993343689005,24.511761251640063,-4.904767907951058,0.0629874025194961,0.08348626132761613
leave_one_model_out,0.1,rho_only_vs_shuffled_rho,regret_vs_oracle,0.8422496570644719,0.8943758573388204,-0.052126200274348555,0.17796440711857628,0.20871218426471774
leave_one_model_out,0.1,rho_only_vs_shuffled_rho,topk_preservation,0.9404663923182442,0.9574759945130316,-0.01700960219478731,0.0015996800639872025,0.0032281831921903907
leave_one_model_out,0.1,rho_only_vs_random,safe_movement_rate,0.15775034293552812,0.10013717421124828,0.05761316872427984,0.07978404319136173,0.10241619297916922
leave_one_model_out,0.1,rho_only_vs_random,movement_per_drift,19.606993343689005,20.541282938742388,-0.9342895950533823,0.2419516096780644,0.27234754054214283
leave_one_model_out,0.1,rho_only_vs_random,regret_vs_oracle,0.8422496570644719,0.8998628257887518,-0.057613168724279906,0.08018396320735853,0.10263547290541891
leave_one_model_out,0.1,rho_only_vs_random,topk_preservation,0.9404663923182442,0.9529492455418381,-0.012482853223593882,0.001799640071985603,0.0035517125649759916
leave_one_model_out,0.1,rho_only_vs_highest_entropy,safe_movement_rate,0.15775034293552812,0.039780521262002745,0.11796982167352538,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.1,rho_only_vs_highest_entropy,movement_per_drift,19.606993343689005,15.306153095530348,4.300840248158657,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.1,rho_only_vs_highest_entropy,regret_vs_oracle,0.8422496570644719,0.9602194787379973,-0.11796982167352543,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.1,rho_only_vs_highest_entropy,topk_preservation,0.9404663923182442,0.9458161865569273,-0.005349794238683092,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.1,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.15775034293552812,0.13443072702331962,0.02331961591220849,0.8622275544891022,0.8799042013920677
leave_one_model_out,0.1,rho_only_vs_highest_fisher_output_energy,movement_per_drift,19.606993343689005,22.802378105592684,-3.1953847619036786,0.09218156368726255,0.11535569980975872
leave_one_model_out,0.1,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.8422496570644719,0.8655692729766805,-0.023319615912208658,0.871625674865027,0.8874734144080275
leave_one_model_out,0.1,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9404663923182442,0.9622770919067215,-0.021810699588477256,0.001799640071985603,0.0035517125649759916
leave_one_model_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.1803840877914952,0.1646090534979424,0.015775034293552814,0.0003999200159968006,0.0009003224480731995
leave_one_model_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,20.561578345846723,19.35289031147521,1.2086880343715123,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.4142661179698217,0.43004115226337447,-0.01577503429355276,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.9019890260631002,0.8959533607681754,0.006035665294924719,0.021195760847830435,0.032519523492561764
leave_one_model_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.16941015089163236,0.14609053497942387,0.02331961591220849,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,21.271631463829795,17.04451931260805,4.227112151221746,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.4252400548696846,0.44855967078189307,-0.02331961591220849,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.9349794238683128,0.925445816186557,0.009533607681755818,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.2,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16529492455418382,0.12894375857338822,0.0363511659807956,0.0007998400319936012,0.0017227323766016028
leave_one_model_out,0.2,rho_only_vs_within_example_shuffled_rho,movement_per_drift,21.297093984842093,19.85166392010948,1.4454300647326122,0.0007998400319936012,0.0017227323766016028
leave_one_model_out,0.2,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.4293552812071331,0.4657064471879287,-0.036351165980795574,0.0003999200159968006,0.0009003224480731995
leave_one_model_out,0.2,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9387517146776405,0.9467764060356653,-0.00802469135802475,0.1349730053989202,0.16386966509137196
leave_one_model_out,0.2,rho_only_vs_shuffled_rho,safe_movement_rate,0.16529492455418382,0.12208504801097393,0.04320987654320989,0.051989602079584085,0.07015464377004117
leave_one_model_out,0.2,rho_only_vs_shuffled_rho,movement_per_drift,21.297093984842093,23.150028324757773,-1.8529343399156808,0.621875624875025,0.6509352335140449
leave_one_model_out,0.2,rho_only_vs_shuffled_rho,regret_vs_oracle,0.4293552812071331,0.4725651577503429,-0.04320987654320979,0.05038992201559688,0.06882525933837623
leave_one_model_out,0.2,rho_only_vs_shuffled_rho,topk_preservation,0.9387517146776405,0.9560356652949246,-0.01728395061728405,0.008798240351929614,0.01504431938039873
leave_one_model_out,0.2,rho_only_vs_random,safe_movement_rate,0.16529492455418382,0.11316872427983539,0.05212620027434843,0.009598080383923215,0.016165188015028573
leave_one_model_out,0.2,rho_only_vs_random,movement_per_drift,21.297093984842093,19.932526288880776,1.3645676959613162,0.14337132573485303,0.17060990984826907
leave_one_model_out,0.2,rho_only_vs_random,regret_vs_oracle,0.4293552812071331,0.48148148148148145,-0.05212620027434833,0.006998600279944011,0.012105686970713965
leave_one_model_out,0.2,rho_only_vs_random,topk_preservation,0.9387517146776405,0.9556927297668038,-0.016941015089163236,0.010397920415916816,0.01731698270011425
leave_one_model_out,0.2,rho_only_vs_highest_entropy,safe_movement_rate,0.16529492455418382,0.06378600823045268,0.10150891632373114,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.2,rho_only_vs_highest_entropy,movement_per_drift,21.297093984842093,17.996458998894298,3.300634985947795,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.2,rho_only_vs_highest_entropy,regret_vs_oracle,0.4293552812071331,0.5308641975308642,-0.1015089163237311,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.2,rho_only_vs_highest_entropy,topk_preservation,0.9387517146776405,0.9667352537722907,-0.027983539094650234,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.2,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16529492455418382,0.13237311385459535,0.032921810699588466,0.26494701059788045,0.29446783910544627
leave_one_model_out,0.2,rho_only_vs_highest_fisher_output_energy,movement_per_drift,21.297093984842093,20.194701918872273,1.1023920659698199,0.7742451509698061,0.8010665765230326
leave_one_model_out,0.2,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.4293552812071331,0.46227709190672156,-0.03292181069958844,0.2623475304939012,0.2923673971673327
leave_one_model_out,0.2,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9387517146776405,0.9553497942386832,-0.016598079561042645,0.02399520095980804,0.0363170609121419
leave_one_model_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.17969821673525377,0.15912208504801098,0.020576131687242788,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,21.772964354671256,19.218867327480346,2.5540970271909096,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.21673525377229078,0.2373113854595336,-0.020576131687242816,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.9199817101051669,0.9087334247828075,0.011248285322359441,0.004199160167966407,0.007494915359557571
leave_one_model_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.1646090534979424,0.14723365340649291,0.017375400091449472,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,21.174988366026884,18.48709603134328,2.6878923346836032,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.2318244170096022,0.24919981710105166,-0.017375400091449444,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.94453589391861,0.9302697759487882,0.014266117969821801,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16369455875628713,0.12848651120256058,0.03520804755372656,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,rho_only_vs_within_example_shuffled_rho,movement_per_drift,21.348274916365014,20.16689121199229,1.181383704372724,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.2327389117512574,0.26794695930498397,-0.03520804755372656,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9434842249657064,0.9490626428898034,-0.005578417924096968,0.3887222555488902,0.42475017191683617
leave_one_model_out,0.3,rho_only_vs_shuffled_rho,safe_movement_rate,0.16369455875628713,0.12437128486511202,0.03932327389117511,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,rho_only_vs_shuffled_rho,movement_per_drift,21.348274916365014,21.543626365663574,-0.19535144929855974,0.0033993201359728054,0.006215899677207416
leave_one_model_out,0.3,rho_only_vs_shuffled_rho,regret_vs_oracle,0.2327389117512574,0.27206218564243256,-0.03932327389117515,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,rho_only_vs_shuffled_rho,topk_preservation,0.9434842249657064,0.9553269318701417,-0.01184270690443534,0.13557288542291543,0.1639521152373299
leave_one_model_out,0.3,rho_only_vs_random,safe_movement_rate,0.16369455875628713,0.12025605852766347,0.04343850022862367,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,rho_only_vs_random,movement_per_drift,21.348274916365014,20.194351902942163,1.153923013422851,0.0013997200559888023,0.0028633542697853124
leave_one_model_out,0.3,rho_only_vs_random,regret_vs_oracle,0.2327389117512574,0.2761774119798811,-0.043438500228623694,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,rho_only_vs_random,topk_preservation,0.9434842249657064,0.95546410608139,-0.0119798811156836,0.1269746050789842,0.1554224674190845
leave_one_model_out,0.3,rho_only_vs_highest_entropy,safe_movement_rate,0.16369455875628713,0.06904435299497028,0.09465020576131686,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,rho_only_vs_highest_entropy,movement_per_drift,21.348274916365014,18.77900938664099,2.5692655297240243,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,rho_only_vs_highest_entropy,regret_vs_oracle,0.2327389117512574,0.32738911751257427,-0.09465020576131686,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,rho_only_vs_highest_entropy,topk_preservation,0.9434842249657064,0.9734796524919981,-0.029995427526291696,0.0001999600079984003,0.0005089891112686554
leave_one_model_out,0.3,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16369455875628713,0.13305898491083676,0.030635573845450376,0.007798440311937612,0.013437312537492502
leave_one_model_out,0.3,rho_only_vs_highest_fisher_output_energy,movement_per_drift,21.348274916365014,19.48951691900376,1.8587579973612556,0.10277944411117776,0.12754900543437017
leave_one_model_out,0.3,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.2327389117512574,0.2633744855967078,-0.030635573845450376,0.009598080383923215,0.016165188015028573
leave_one_model_out,0.3,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9434842249657064,0.9565157750342935,-0.013031550068587139,0.2461507698460308,0.27637981175694687
leave_one_route_family_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.16393442622950818,0.1612021857923497,0.002732240437158473,0.40571885622875425,0.44117001842349973
leave_one_route_family_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,11.256742752165865,11.16329016218407,0.09345258998179418,0.40051989602079585,0.43657643167230303
leave_one_route_family_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.8360655737704917,0.8387978142076503,-0.002732240437158584,0.4149170165966807,0.4500794756302977
leave_one_route_family_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.8663934426229508,0.8737704918032788,-0.007377049180327999,0.10757848430313938,0.13313580377847084
leave_one_route_family_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.13387978142076504,0.10109289617486339,0.03278688524590165,0.08158368326334733,0.10408827325444002
leave_one_route_family_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,9.482418046610267,4.37462395957957,5.107794087030697,0.009598080383923215,0.016165188015028573
leave_one_route_family_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.866120218579235,0.8989071038251367,-0.032786885245901676,0.07558488302339532,0.09815080462168436
leave_one_route_family_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.8497267759562842,0.8420765027322404,0.007650273224043769,0.14237152569486103,0.17054129281095654
leave_one_route_family_out,0.05,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.1612021857923497,0.13114754098360656,0.030054644808743147,0.03659268146370726,0.05254333748634889
leave_one_route_family_out,0.05,rho_only_vs_within_example_shuffled_rho,movement_per_drift,12.440711440806645,11.553260403342192,0.8874510374644533,0.16516696660667868,0.1947231606310317
leave_one_route_family_out,0.05,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.8387978142076502,0.8688524590163934,-0.030054644808743203,0.03419316136772645,0.04957455110919563
leave_one_route_family_out,0.05,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9155737704918033,0.9295081967213115,-0.013934426229508134,0.1911617676464707,0.22129320905844668
leave_one_route_family_out,0.05,rho_only_vs_shuffled_rho,safe_movement_rate,0.1612021857923497,0.0901639344262295,0.07103825136612021,0.8300339932013597,0.8491890662963297
leave_one_route_family_out,0.05,rho_only_vs_shuffled_rho,movement_per_drift,12.440711440806645,24.663752624021516,-12.223041183214871,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.05,rho_only_vs_shuffled_rho,regret_vs_oracle,0.8387978142076502,0.9098360655737704,-0.07103825136612019,0.8302339532093581,0.8491890662963297
leave_one_route_family_out,0.05,rho_only_vs_shuffled_rho,topk_preservation,0.9155737704918033,0.9549180327868853,-0.03934426229508192,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.05,rho_only_vs_random,safe_movement_rate,0.1612021857923497,0.10655737704918034,0.054644808743169376,0.991001799640072,0.9926014797040592
leave_one_route_family_out,0.05,rho_only_vs_random,movement_per_drift,12.440711440806645,20.440795197590088,-8.000083756783443,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.05,rho_only_vs_random,regret_vs_oracle,0.8387978142076502,0.8934426229508197,-0.05464480874316946,0.9926014797040592,0.9926014797040592
leave_one_route_family_out,0.05,rho_only_vs_random,topk_preservation,0.9155737704918033,0.9508196721311476,-0.03524590163934427,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.05,rho_only_vs_highest_entropy,safe_movement_rate,0.1612021857923497,0.01639344262295082,0.1448087431693989,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.05,rho_only_vs_highest_entropy,movement_per_drift,12.440711440806645,11.99543024980215,0.44528119100449537,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.05,rho_only_vs_highest_entropy,regret_vs_oracle,0.8387978142076502,0.983606557377049,-0.14480874316939885,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.05,rho_only_vs_highest_entropy,topk_preservation,0.9155737704918033,0.9371584699453552,-0.021584699453551903,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.05,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.1612021857923497,0.09289617486338797,0.06830601092896174,0.0015996800639872025,0.0032281831921903907
leave_one_route_family_out,0.05,rho_only_vs_highest_fisher_output_energy,movement_per_drift,12.440711440806645,23.97393244726862,-11.533221006461975,0.015596880623875225,0.024690468266770675
leave_one_route_family_out,0.05,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.8387978142076502,0.907103825136612,-0.06830601092896182,0.002599480103979204,0.004872665634237169
leave_one_route_family_out,0.05,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9155737704918033,0.9631147540983607,-0.04754098360655734,0.057588482303539294,0.07747639661256937
leave_one_route_family_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.1700960219478738,0.15637860082304525,0.013717421124828544,0.15636872625474904,0.1848369112457192
leave_one_route_family_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,11.347771086326672,13.75954183674957,-2.411770750422898,0.21575684863027395,0.2459518274462156
leave_one_route_family_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.8299039780521262,0.8436213991769548,-0.013717421124828544,0.14357128574285144,0.17060990984826907
leave_one_route_family_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.8791495198902606,0.8813443072702332,-0.0021947873799725848,0.21175764847030593,0.24200874110892107
leave_one_route_family_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.15363511659807957,0.13854595336076816,0.01508916323731141,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,9.742931944552891,7.100759561372242,2.6421723831806494,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.8463648834019205,0.8614540466392318,-0.015089163237311243,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.8960219478737997,0.8879286694101509,0.008093278463648823,0.0003999200159968006,0.0009003224480731995
leave_one_route_family_out,0.1,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16049382716049385,0.13717421124828533,0.02331961591220852,0.018196360727854428,0.02840407528250447
leave_one_route_family_out,0.1,rho_only_vs_within_example_shuffled_rho,movement_per_drift,11.81269227426955,12.95666748816708,-1.14397521389753,0.04899020195960808,0.0673239585211792
leave_one_route_family_out,0.1,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.8395061728395062,0.8628257887517147,-0.023319615912208436,0.017196560687862426,0.027031786625131112
leave_one_route_family_out,0.1,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9242798353909465,0.9326474622770918,-0.00836762688614534,0.5740851829634073,0.6023188804861977
leave_one_route_family_out,0.1,rho_only_vs_shuffled_rho,safe_movement_rate,0.16049382716049385,0.10836762688614542,0.05212620027434843,0.46950609878024396,0.502001747621836
leave_one_route_family_out,0.1,rho_only_vs_shuffled_rho,movement_per_drift,11.81269227426955,24.137375282894112,-12.324683008624563,0.001999600079984003,0.0038612967061760063
leave_one_route_family_out,0.1,rho_only_vs_shuffled_rho,regret_vs_oracle,0.8395061728395062,0.8916323731138546,-0.05212620027434833,0.46790641871625677,0.501488219102591
leave_one_route_family_out,0.1,rho_only_vs_shuffled_rho,topk_preservation,0.9242798353909465,0.9588477366255144,-0.03456790123456788,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.1,rho_only_vs_random,safe_movement_rate,0.16049382716049385,0.09876543209876543,0.06172839506172842,0.1247750449910018,0.15356928614277143
leave_one_route_family_out,0.1,rho_only_vs_random,movement_per_drift,11.81269227426955,19.879311279557943,-8.066619005288393,0.04319136172765447,0.060279532878471036
leave_one_route_family_out,0.1,rho_only_vs_random,regret_vs_oracle,0.8395061728395062,0.9012345679012346,-0.061728395061728336,0.133373325334933,0.16236752649470107
leave_one_route_family_out,0.1,rho_only_vs_random,topk_preservation,0.9242798353909465,0.9508916323731139,-0.026611796982167424,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.1,rho_only_vs_highest_entropy,safe_movement_rate,0.16049382716049385,0.0411522633744856,0.11934156378600824,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.1,rho_only_vs_highest_entropy,movement_per_drift,11.81269227426955,15.173068046987844,-3.360375772718294,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.1,rho_only_vs_highest_entropy,regret_vs_oracle,0.8395061728395062,0.9588477366255144,-0.11934156378600813,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.1,rho_only_vs_highest_entropy,topk_preservation,0.9242798353909465,0.9636488340192044,-0.039368998628257934,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.1,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16049382716049385,0.11522633744855966,0.045267489711934186,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.1,rho_only_vs_highest_fisher_output_energy,movement_per_drift,11.81269227426955,26.006243531744712,-14.193551257475162,0.0011997600479904018,0.0024769239700447006
leave_one_route_family_out,0.1,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.8395061728395062,0.8847736625514404,-0.04526748971193417,0.0003999200159968006,0.0009003224480731995
leave_one_route_family_out,0.1,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9242798353909465,0.96639231824417,-0.042112482853223554,0.0009998000399920016,0.002102865811814163
leave_one_route_family_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.18861454046639228,0.17078189300411525,0.01783264746227703,0.0011997600479904018,0.0024769239700447006
leave_one_route_family_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,13.943423162388342,10.724916545737605,3.2185066166507372,0.010797840431913617,0.01791641671665667
leave_one_route_family_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.4060356652949246,0.4238683127572016,-0.01783264746227703,0.0011997600479904018,0.0024769239700447006
leave_one_route_family_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.8989026063100137,0.8910836762688614,0.007818930041152305,0.0023995200959808036,0.004574404268082554
leave_one_route_family_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.17352537722908093,0.1467764060356653,0.026748971193415627,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,13.041766275733012,9.576612004322476,3.465154271410537,0.0003999200159968006,0.0009003224480731995
leave_one_route_family_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.42112482853223593,0.4478737997256516,-0.026748971193415683,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.9303155006858711,0.9312757201646091,-0.0009602194787380336,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.2,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16598079561042525,0.12208504801097393,0.04389574759945132,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.2,rho_only_vs_within_example_shuffled_rho,movement_per_drift,13.277210539861771,15.057900571508917,-1.7806900316471452,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.2,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.42866941015089166,0.4725651577503429,-0.04389574759945125,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.2,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9303155006858711,0.9430041152263374,-0.012688614540466325,0.04259148170365927,0.05981499624839922
leave_one_route_family_out,0.2,rho_only_vs_shuffled_rho,safe_movement_rate,0.16598079561042525,0.12345679012345678,0.04252400548696847,0.010997800439912017,0.018180865671884074
leave_one_route_family_out,0.2,rho_only_vs_shuffled_rho,movement_per_drift,13.277210539861771,23.010379114192048,-9.733168574330277,0.7210557888422315,0.7494965044114147
leave_one_route_family_out,0.2,rho_only_vs_shuffled_rho,regret_vs_oracle,0.42866941015089166,0.4711934156378601,-0.04252400548696844,0.011597680463907219,0.018893675810292488
leave_one_route_family_out,0.2,rho_only_vs_shuffled_rho,topk_preservation,0.9303155006858711,0.956721536351166,-0.02640603566529487,0.0033993201359728054,0.006215899677207416
leave_one_route_family_out,0.2,rho_only_vs_random,safe_movement_rate,0.16598079561042525,0.11454046639231824,0.05144032921810701,0.0027994401119776045,0.005225621542358195
