split,budget,contrast,metric,policy,control,delta_policy_minus_control,p_value,bh_fdr_q_value
leave_one_route_family_out,0.2,rho_only_vs_random,movement_per_drift,13.277210539861771,18.646163507825985,-5.368952967964214,0.20255948810237953,0.23388312028315986
leave_one_route_family_out,0.2,rho_only_vs_random,regret_vs_oracle,0.42866941015089166,0.4801097393689986,-0.05144032921810693,0.0033993201359728054,0.006215899677207416
leave_one_route_family_out,0.2,rho_only_vs_random,topk_preservation,0.9303155006858711,0.9536351165980795,-0.023319615912208436,0.009998000399920015,0.01671307529538868
leave_one_route_family_out,0.2,rho_only_vs_highest_entropy,safe_movement_rate,0.16598079561042525,0.06652949245541838,0.09945130315500687,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.2,rho_only_vs_highest_entropy,movement_per_drift,13.277210539861771,18.040034313436816,-4.762823773575045,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.2,rho_only_vs_highest_entropy,regret_vs_oracle,0.42866941015089166,0.5281207133058984,-0.09945130315500672,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.2,rho_only_vs_highest_entropy,topk_preservation,0.9303155006858711,0.9639917695473251,-0.03367626886145403,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.2,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16598079561042525,0.1207133058984911,0.04526748971193416,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.2,rho_only_vs_highest_fisher_output_energy,movement_per_drift,13.277210539861771,25.504573004977107,-12.227362465115336,0.0009998000399920016,0.002102865811814163
leave_one_route_family_out,0.2,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.42866941015089166,0.4739368998628257,-0.04526748971193406,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.2,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9303155006858711,0.9639917695473251,-0.03367626886145403,0.001999600079984003,0.0038612967061760063
leave_one_route_family_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.1883859167809785,0.1700960219478738,0.018289894833104697,0.03699260147970406,0.05294787687829847
leave_one_route_family_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,14.732486826102521,12.72387661264357,2.008610213458951,0.04539092181563687,0.06295706802911863
leave_one_route_family_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.20804755372656605,0.22633744855967078,-0.018289894833104725,0.03139372125574885,0.04641711921642074
leave_one_route_family_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.9134430727023318,0.9055326931870141,0.0079103795153177,0.07498500299940011,0.09765488762712572
leave_one_route_family_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.16918152720621857,0.14723365340649291,0.021947873799725653,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,15.252261627095995,11.58509009675713,3.667171530338866,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.22725194330132603,0.24919981710105166,-0.021947873799725626,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.9370827617741199,0.9292181069958848,0.007864654778235058,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16826703246456332,0.12482853223593963,0.04343850022862368,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,rho_only_vs_within_example_shuffled_rho,movement_per_drift,15.116133316432046,16.27636990113369,-1.1602365847016447,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.22816643804298123,0.271604938271605,-0.04343850022862375,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9425697302240512,0.9445816186556928,-0.002011888431641573,0.8290341931613677,0.8491890662963297
leave_one_route_family_out,0.3,rho_only_vs_shuffled_rho,safe_movement_rate,0.16826703246456332,0.12345679012345678,0.04481024234110653,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,rho_only_vs_shuffled_rho,movement_per_drift,15.116133316432046,21.37780733639367,-6.261674019961623,0.003999200159968006,0.007166566686662668
leave_one_route_family_out,0.3,rho_only_vs_shuffled_rho,regret_vs_oracle,0.22816643804298123,0.2729766803840878,-0.04481024234110656,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,rho_only_vs_shuffled_rho,topk_preservation,0.9425697302240512,0.9541838134430728,-0.011614083219021576,0.47070585882823435,0.5020862494167833
leave_one_route_family_out,0.3,rho_only_vs_random,safe_movement_rate,0.16826703246456332,0.1207133058984911,0.04755372656607222,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,rho_only_vs_random,movement_per_drift,15.116133316432046,19.050484964881935,-3.934351648449889,0.0003999200159968006,0.0009003224480731995
leave_one_route_family_out,0.3,rho_only_vs_random,regret_vs_oracle,0.22816643804298123,0.2757201646090535,-0.04755372656607229,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,rho_only_vs_random,topk_preservation,0.9425697302240512,0.9547782350251487,-0.012208504801097475,0.2525494901019796,0.2828554289142171
leave_one_route_family_out,0.3,rho_only_vs_highest_entropy,safe_movement_rate,0.16826703246456332,0.0695016003657979,0.09876543209876541,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,rho_only_vs_highest_entropy,movement_per_drift,15.116133316432046,18.789359179015708,-3.673225862583662,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,rho_only_vs_highest_entropy,regret_vs_oracle,0.22816643804298123,0.3269318701417467,-0.09876543209876545,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,rho_only_vs_highest_entropy,topk_preservation,0.9425697302240512,0.9723365340649291,-0.02976680384087793,0.0001999600079984003,0.0005089891112686554
leave_one_route_family_out,0.3,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16826703246456332,0.12574302697759487,0.04252400548696844,0.001999600079984003,0.0038612967061760063
leave_one_route_family_out,0.3,rho_only_vs_highest_fisher_output_energy,movement_per_drift,15.116133316432046,13.260354291002022,1.8557790254300244,0.036192761447710456,0.05213619655490124
leave_one_route_family_out,0.3,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.22816643804298123,0.2706904435299497,-0.04252400548696847,0.001799640071985603,0.0035517125649759916
leave_one_route_family_out,0.3,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9425697302240512,0.9578875171467764,-0.01531778692272523,0.5630873825234953,0.5921670126068683
leave_one_task_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.16519120746763022,0.1701294790725685,-0.004938271604938288,0.08818236352729454,0.11122269928036865
leave_one_task_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,18.825103284291146,17.7395437019914,1.0855595822997444,0.011597680463907219,0.018893675810292488
leave_one_task_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.8348087925323698,0.8298705209274315,0.004938271604938316,0.09718056388722256,0.12093581283743252
leave_one_task_out,0.05,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.8745919903643481,0.871472448057814,0.0031195423065341066,0.011597680463907219,0.018893675810292488
leave_one_task_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.1627220716651611,0.12568503462812405,0.037037037037037035,0.0007998400319936012,0.0017227323766016028
leave_one_task_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,17.91995336923334,14.173054110107984,3.7468992591253567,0.0003999200159968006,0.0009003224480731995
leave_one_task_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.8372779283348389,0.874314965371876,-0.03703703703703709,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.05,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.8529840409515206,0.8290635350797952,0.02392050587172534,0.0009998000399920016,0.002102865811814163
leave_one_task_out,0.05,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.1478470340258958,0.13785004516711835,0.00999698885877745,0.20455908818236354,0.23529616327373915
leave_one_task_out,0.05,rho_only_vs_within_example_shuffled_rho,movement_per_drift,17.344997523484032,17.935426482608626,-0.5904289591245941,0.14397120575884823,0.17063254015863494
leave_one_task_out,0.05,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.8521529659741042,0.8621499548328817,-0.009996988858777534,0.20515896820635873,0.23529616327373915
leave_one_task_out,0.05,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.90774465522433,0.9315085817524842,-0.023763926528154178,0.5110977804439112,0.5400278434879061
leave_one_task_out,0.05,rho_only_vs_shuffled_rho,safe_movement_rate,0.1478470340258958,0.09111713339355616,0.05672990063233964,0.9638072385522896,0.9681292441063356
leave_one_task_out,0.05,rho_only_vs_shuffled_rho,movement_per_drift,17.344997523484032,24.737676106934675,-7.3926785834506425,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.05,rho_only_vs_shuffled_rho,regret_vs_oracle,0.8521529659741042,0.9088828666064439,-0.056729900632339736,0.9636072785442912,0.9681292441063356
leave_one_task_out,0.05,rho_only_vs_shuffled_rho,topk_preservation,0.90774465522433,0.9556458897922312,-0.047901234567901185,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.05,rho_only_vs_random,safe_movement_rate,0.1478470340258958,0.09105691056910568,0.05679012345679012,0.9058188362327535,0.9139793662889044
leave_one_task_out,0.05,rho_only_vs_random,movement_per_drift,17.344997523484032,22.50986609080345,-5.164868567319417,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.05,rho_only_vs_random,regret_vs_oracle,0.8521529659741042,0.9089430894308943,-0.05679012345679013,0.9010197960407919,0.9111893196981371
leave_one_task_out,0.05,rho_only_vs_random,topk_preservation,0.90774465522433,0.9433303221921108,-0.03558566696778076,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.05,rho_only_vs_highest_entropy,safe_movement_rate,0.1478470340258958,0.02222222222222222,0.12562481180367358,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.05,rho_only_vs_highest_entropy,movement_per_drift,17.344997523484032,12.380272141767316,4.9647253817167165,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.05,rho_only_vs_highest_entropy,regret_vs_oracle,0.8521529659741042,0.9777777777777776,-0.12562481180367346,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.05,rho_only_vs_highest_entropy,topk_preservation,0.90774465522433,0.9530864197530864,-0.04534176452875638,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.05,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.1478470340258958,0.15001505570611262,-0.0021680216802168195,0.04819036192761448,0.0664285604417578
leave_one_task_out,0.05,rho_only_vs_highest_fisher_output_energy,movement_per_drift,17.344997523484032,29.669545251399768,-12.324547727915736,0.08718256348730254,0.11033273571274445
leave_one_task_out,0.05,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.8521529659741042,0.8499849442938874,0.0021680216802167918,0.051989602079584085,0.07015464377004117
leave_one_task_out,0.05,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.90774465522433,0.9839506172839506,-0.0762059620596206,0.038792241551689664,0.05499659561758535
leave_one_task_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.1728395061728395,0.1580246913580247,0.014814814814814808,0.03139372125574885,0.04641711921642074
leave_one_task_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,18.275055029489913,18.55561566675526,-0.28056063726534575,0.2391521695660868,0.2698744885783549
leave_one_task_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.8209876543209876,0.8358024691358026,-0.014814814814814947,0.03139372125574885,0.04641711921642074
leave_one_task_out,0.1,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.8860493827160493,0.8851851851851851,0.0008641975308641969,0.1835632873425315,0.21360091618040028
leave_one_task_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.15432098765432098,0.1345679012345679,0.01975308641975307,0.0003999200159968006,0.0009003224480731995
leave_one_task_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,18.248651606286618,15.948900063066565,2.2997515432200526,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.8395061728395061,0.8592592592592594,-0.019753086419753263,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.1,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.8912345679012346,0.8948148148148147,-0.003580246913580165,0.0003999200159968006,0.0009003224480731995
leave_one_task_out,0.1,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16172839506172837,0.12839506172839504,0.033333333333333326,0.003199360127974405,0.005922782385671626
leave_one_task_out,0.1,rho_only_vs_within_example_shuffled_rho,movement_per_drift,18.283872664995773,17.979628925203862,0.3042437397919109,0.020195960807838434,0.031199277385902134
leave_one_task_out,0.1,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.8320987654320987,0.8654320987654321,-0.03333333333333344,0.004399120175964807,0.007820658090604102
leave_one_task_out,0.1,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9275308641975307,0.9369135802469136,-0.0093827160493829,0.07978404319136173,0.10241619297916922
leave_one_task_out,0.1,rho_only_vs_shuffled_rho,safe_movement_rate,0.16172839506172837,0.10987654320987654,0.05185185185185183,0.3049390121975605,0.33483499378555664
leave_one_task_out,0.1,rho_only_vs_shuffled_rho,movement_per_drift,18.283872664995773,24.921358488248774,-6.637485823253002,0.014797040591881624,0.023507355266535346
leave_one_task_out,0.1,rho_only_vs_shuffled_rho,regret_vs_oracle,0.8320987654320987,0.8839506172839506,-0.05185185185185193,0.3077384523095381,0.33708270570824717
leave_one_task_out,0.1,rho_only_vs_shuffled_rho,topk_preservation,0.9275308641975307,0.9580246913580247,-0.03049382716049398,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.1,rho_only_vs_random,safe_movement_rate,0.16172839506172837,0.10123456790123457,0.0604938271604938,0.08918216356728655,0.11191487192757527
leave_one_task_out,0.1,rho_only_vs_random,movement_per_drift,18.283872664995773,22.01477406141515,-3.7309013964193767,0.0631873625274945,0.08350424310418153
leave_one_task_out,0.1,rho_only_vs_random,regret_vs_oracle,0.8320987654320987,0.8925925925925926,-0.060493827160493896,0.08558288342331534,0.1086151041746325
leave_one_task_out,0.1,rho_only_vs_random,topk_preservation,0.9275308641975307,0.9533333333333334,-0.02580246913580264,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.1,rho_only_vs_highest_entropy,safe_movement_rate,0.16172839506172837,0.03209876543209876,0.1296296296296296,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.1,rho_only_vs_highest_entropy,movement_per_drift,18.283872664995773,13.95328790546959,4.330584759526182,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.1,rho_only_vs_highest_entropy,regret_vs_oracle,0.8320987654320987,0.9617283950617284,-0.12962962962962965,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.1,rho_only_vs_highest_entropy,topk_preservation,0.9275308641975307,0.9580246913580247,-0.03049382716049398,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.1,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16172839506172837,0.13580246913580246,0.025925925925925908,0.0003999200159968006,0.0009003224480731995
leave_one_task_out,0.1,rho_only_vs_highest_fisher_output_energy,movement_per_drift,18.283872664995773,27.122257119631126,-8.838384454635353,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.1,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.8320987654320987,0.8580246913580247,-0.02592592592592602,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.1,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9275308641975307,0.9666666666666666,-0.03913580246913584,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.18641975308641975,0.1685185185185185,0.017901234567901242,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,19.699702023755677,18.995399863179124,0.7043021605765531,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.4049382716049383,0.42283950617283955,-0.01790123456790127,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.9032716049382715,0.8994444444444444,0.003827160493827142,0.0009998000399920016,0.002102865811814163
leave_one_task_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.1685185185185185,0.14876543209876542,0.019753086419753096,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,19.23929365582425,16.99301840315616,2.2462752526680916,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.42283950617283955,0.44259259259259265,-0.019753086419753096,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.924320987654321,0.9219135802469136,0.0024074074074074137,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.16049382716049382,0.12407407407407407,0.036419753086419746,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,rho_only_vs_within_example_shuffled_rho,movement_per_drift,19.508375999679718,18.614018367847756,0.8943576318319622,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.43086419753086425,0.46728395061728395,-0.036419753086419704,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9353086419753087,0.944074074074074,-0.008765432098765236,0.23435312937412517,0.2657979796445774
leave_one_task_out,0.2,rho_only_vs_shuffled_rho,safe_movement_rate,0.16049382716049382,0.12222222222222223,0.038271604938271586,0.001999600079984003,0.0038612967061760063
leave_one_task_out,0.2,rho_only_vs_shuffled_rho,movement_per_drift,19.508375999679718,23.849881582262913,-4.341505582583196,0.20535892821435714,0.23529616327373915
leave_one_task_out,0.2,rho_only_vs_shuffled_rho,regret_vs_oracle,0.43086419753086425,0.46913580246913583,-0.038271604938271586,0.002599480103979204,0.004872665634237169
leave_one_task_out,0.2,rho_only_vs_shuffled_rho,topk_preservation,0.9353086419753087,0.9565432098765431,-0.021234567901234347,0.06418716256748651,0.08457602597127634
leave_one_task_out,0.2,rho_only_vs_random,safe_movement_rate,0.16049382716049382,0.1154320987654321,0.045061728395061715,0.0005998800239952009,0.001317383582107108
leave_one_task_out,0.2,rho_only_vs_random,movement_per_drift,19.508375999679718,21.085908886012074,-1.5775328863323566,0.03839232153569286,0.054602412850763185
leave_one_task_out,0.2,rho_only_vs_random,regret_vs_oracle,0.43086419753086425,0.475925925925926,-0.04506172839506173,0.001799640071985603,0.0035517125649759916
leave_one_task_out,0.2,rho_only_vs_random,topk_preservation,0.9353086419753087,0.9567283950617285,-0.021419753086419746,0.07018596280743851,0.09220912415757318
leave_one_task_out,0.2,rho_only_vs_highest_entropy,safe_movement_rate,0.16049382716049382,0.059259259259259255,0.10123456790123456,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,rho_only_vs_highest_entropy,movement_per_drift,19.508375999679718,17.929516293514997,1.578859706164721,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,rho_only_vs_highest_entropy,regret_vs_oracle,0.43086419753086425,0.5320987654320988,-0.10123456790123453,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,rho_only_vs_highest_entropy,topk_preservation,0.9353086419753087,0.9663580246913581,-0.0310493827160494,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.16049382716049382,0.12777777777777777,0.03271604938271605,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,rho_only_vs_highest_fisher_output_energy,movement_per_drift,19.508375999679718,26.089445950454042,-6.581069950774324,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.43086419753086425,0.46358024691358024,-0.032716049382715995,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.2,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9353086419753087,0.9663580246913581,-0.0310493827160494,0.0003999200159968006,0.0009003224480731995
leave_one_task_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,safe_movement_rate,0.18847736625514402,0.17366255144032922,0.014814814814814808,0.004999000199960008,0.008851984543802701
leave_one_task_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,movement_per_drift,21.127228937181815,19.697978957921983,1.4292499792598328,0.0003999200159968006,0.0009003224480731995
leave_one_task_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,regret_vs_oracle,0.205761316872428,0.22057613168724277,-0.01481481481481478,0.002599480103979204,0.004872665634237169
leave_one_task_out,0.3,controls_plus_rho_learned_vs_controls_only_learned,topk_preservation,0.9164609053497943,0.9096296296296297,0.00683127572016462,0.05118976204759048,0.0697052078945913
leave_one_task_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,safe_movement_rate,0.16131687242798354,0.139917695473251,0.021399176954732535,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,movement_per_drift,19.535238976086656,17.158300846894683,2.3769381291919736,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,regret_vs_oracle,0.23292181069958845,0.254320987654321,-0.021399176954732535,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,gradient_plus_rho_learned_vs_gradient_only_learned,topk_preservation,0.9361728395061728,0.92559670781893,0.010576131687242807,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,rho_only_vs_within_example_shuffled_rho,safe_movement_rate,0.1633744855967078,0.12633744855967077,0.037037037037037035,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,rho_only_vs_within_example_shuffled_rho,movement_per_drift,20.043239088378854,19.012618269405714,1.0306208189731407,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,rho_only_vs_within_example_shuffled_rho,regret_vs_oracle,0.2308641975308642,0.2679012345679012,-0.03703703703703701,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,rho_only_vs_within_example_shuffled_rho,topk_preservation,0.9423456790123457,0.9458024691358025,-0.0034567901234567877,0.8908218356328734,0.9049618647699031
leave_one_task_out,0.3,rho_only_vs_shuffled_rho,safe_movement_rate,0.1633744855967078,0.12469135802469136,0.038683127572016446,0.0003999200159968006,0.0009003224480731995
leave_one_task_out,0.3,rho_only_vs_shuffled_rho,movement_per_drift,20.043239088378854,21.915405681258626,-1.872166592879772,0.0615876824635073,0.08211690995134306
leave_one_task_out,0.3,rho_only_vs_shuffled_rho,regret_vs_oracle,0.2308641975308642,0.26954732510288065,-0.038683127572016446,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,rho_only_vs_shuffled_rho,topk_preservation,0.9423456790123457,0.9560905349794238,-0.013744855967078085,0.254749050189962,0.284607417668586
leave_one_task_out,0.3,rho_only_vs_random,safe_movement_rate,0.1633744855967078,0.11934156378600824,0.044032921810699566,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,rho_only_vs_random,movement_per_drift,20.043239088378854,21.16162588119374,-1.118386792814885,0.041991601679664065,0.059157979724809746
leave_one_task_out,0.3,rho_only_vs_random,regret_vs_oracle,0.2308641975308642,0.2748971193415638,-0.04403292181069959,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,rho_only_vs_random,topk_preservation,0.9423456790123457,0.9564197530864197,-0.014074074074074017,0.17976404719056188,0.21027230585214549
leave_one_task_out,0.3,rho_only_vs_highest_entropy,safe_movement_rate,0.1633744855967078,0.0757201646090535,0.08765432098765431,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,rho_only_vs_highest_entropy,movement_per_drift,20.043239088378854,19.45383467480171,0.5894044135771459,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,rho_only_vs_highest_entropy,regret_vs_oracle,0.2308641975308642,0.31851851851851853,-0.08765432098765433,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,rho_only_vs_highest_entropy,topk_preservation,0.9423456790123457,0.9728395061728395,-0.03049382716049387,0.0001999600079984003,0.0005089891112686554
leave_one_task_out,0.3,rho_only_vs_highest_fisher_output_energy,safe_movement_rate,0.1633744855967078,0.13127572016460906,0.03209876543209875,0.01879624075184963,0.029238596725099424
leave_one_task_out,0.3,rho_only_vs_highest_fisher_output_energy,movement_per_drift,20.043239088378854,21.85383774476541,-1.8105986563865564,0.4385122975404919,0.47111153308906567
leave_one_task_out,0.3,rho_only_vs_highest_fisher_output_energy,regret_vs_oracle,0.2308641975308642,0.26296296296296295,-0.03209876543209875,0.020195960807838434,0.031199277385902134
leave_one_task_out,0.3,rho_only_vs_highest_fisher_output_energy,topk_preservation,0.9423456790123457,0.9621399176954732,-0.019794238683127574,0.1297740451909618,0.15841627314864
